#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,F1,F2
47.0,5.0,8.847,5.34,0.483,-0.44561,82.5,0.00248,0.00025,0.09922,0.44393,0.60483
47.0,6.0,8.847,5.34,0.483,-0.44561,97.5,0.00236,0.00022,0.09396,0.44393,0.60483
47.0,7.0,8.847,5.34,0.483,-0.44561,112.5,0.00196,0.0002,0.10179,0.44393,0.60483
47.0,8.0,8.847,5.34,0.483,-0.44561,127.5,0.00186,0.00019,0.10396,0.44393,0.60483
47.0,9.0,8.847,5.34,0.483,-0.44561,142.5,0.00197,0.00021,0.10465,0.44393,0.60483
47.0,10.0,8.847,5.34,0.483,-0.44561,157.5,0.00181,0.0002,0.10812,0.44393,0.60483
47.0,11.0,8.847,5.34,0.483,-0.44561,172.5,0.00218,0.00021,0.09781,0.44393,0.60483
47.0,12.0,8.847,5.34,0.483,-0.44561,187.5,0.00205,0.0002,0.09761,0.44393,0.60483
47.0,13.0,8.847,5.34,0.483,-0.44561,202.5,0.00221,0.00022,0.09965,0.44393,0.60483
47.0,14.0,8.847,5.34,0.483,-0.44561,217.5,0.00186,0.0002,0.10726,0.44393,0.60483
47.0,15.0,8.847,5.34,0.483,-0.44561,232.5,0.00231,0.00024,0.10273,0.44393,0.60483
47.0,16.0,8.847,5.34,0.483,-0.44561,247.5,0.00261,0.00023,0.08946,0.44393,0.60483
47.0,17.0,8.847,5.34,0.483,-0.44561,262.5,0.00257,0.00023,0.09095,0.44393,0.60483
47.0,18.0,8.847,5.34,0.483,-0.44561,277.5,0.00263,0.00026,0.09971,0.44393,0.60483
47.0,19.0,8.847,5.34,0.483,-0.44561,292.5,0.00329,0.00027,0.0833,0.44393,0.60483
47.0,20.0,8.847,5.34,0.483,-0.44561,307.5,0.00342,0.00029,0.08458,0.44393,0.60483
47.0,21.0,8.847,5.34,0.483,-0.44561,322.5,0.00375,0.00031,0.0832,0.44393,0.60483
47.0,22.0,8.847,5.34,0.483,-0.44561,337.5,0.004,0.00035,0.08809,0.44393,0.60483
47.0,23.0,8.847,5.34,0.483,-0.44561,352.5,0.00413,0.00039,0.0954,0.44393,0.60483
48.0,0.0,8.847,5.36,0.485,-0.50851,7.5,0.00376,0.00058,0.15447,0.40859,0.53939
48.0,1.0,8.847,5.36,0.485,-0.50851,22.5,0.00291,0.00045,0.15602,0.40859,0.53939
48.0,2.0,8.847,5.36,0.485,-0.50851,37.5,0.00303,0.00033,0.10979,0.40859,0.53939
48.0,3.0,8.847,5.36,0.485,-0.50851,52.5,0.00264,0.00027,0.10164,0.40859,0.53939
48.0,4.0,8.847,5.36,0.485,-0.50851,67.5,0.00244,0.00024,0.0993,0.40859,0.53939
48.0,5.0,8.847,5.36,0.485,-0.50851,82.5,0.00186,0.00021,0.11158,0.40859,0.53939
48.0,6.0,8.847,5.36,0.485,-0.50851,97.5,0.00215,0.00022,0.10196,0.40859,0.53939
48.0,7.0,8.847,5.36,0.485,-0.50851,112.5,0.00189,0.0002,0.10564,0.40859,0.53939
48.0,8.0,8.847,5.36,0.485,-0.50851,127.5,0.00142,0.00018,0.12439,0.40859,0.53939
48.0,9.0,8.847,5.36,0.485,-0.50851,142.5,0.00154,0.00018,0.11495,0.40859,0.53939
48.0,10.0,8.847,5.36,0.485,-0.50851,157.5,0.00178,0.00019,0.10669,0.40859,0.53939
48.0,11.0,8.847,5.36,0.485,-0.50851,172.5,0.00163,0.00019,0.11447,0.40859,0.53939
48.0,12.0,8.847,5.36,0.485,-0.50851,187.5,0.00175,0.0002,0.1133,0.40859,0.53939
48.0,13.0,8.847,5.36,0.485,-0.50851,202.5,0.0018,0.0002,0.11018,0.40859,0.53939
48.0,14.0,8.847,5.36,0.485,-0.50851,217.5,0.00151,0.0002,0.12982,0.40859,0.53939
48.0,15.0,8.847,5.36,0.485,-0.50851,232.5,0.00187,0.00022,0.11843,0.40859,0.53939
48.0,16.0,8.847,5.36,0.485,-0.50851,247.5,0.0018,0.00021,0.11521,0.40859,0.53939
48.0,17.0,8.847,5.36,0.485,-0.50851,262.5,0.00237,0.00023,0.09776,0.40859,0.53939
48.0,18.0,8.847,5.36,0.485,-0.50851,277.5,0.00251,0.00026,0.10347,0.40859,0.53939
48.0,19.0,8.847,5.36,0.485,-0.50851,292.5,0.00292,0.00027,0.09142,0.40859,0.53939
48.0,20.0,8.847,5.36,0.485,-0.50851,307.5,0.00296,0.00029,0.09703,0.40859,0.53939
48.0,21.0,8.847,5.36,0.485,-0.50851,322.5,0.00331,0.00037,0.11285,0.40859,0.53939
48.0,22.0,8.847,5.36,0.485,-0.50851,337.5,0.00329,0.00046,0.14129,0.40859,0.53939
48.0,23.0,8.847,5.36,0.485,-0.50851,352.5,0.00377,0.00059,0.15697,0.40859,0.53939
49.0,0.0,8.847,5.37,0.486,-0.56958,7.5,0.00335,0.00111,0.33092,0.37848,0.48544
49.0,1.0,8.847,5.37,0.486,-0.56958,22.5,0.00205,0.00063,0.30707,0.37848,0.48544
49.0,2.0,8.847,5.37,0.486,-0.56958,37.5,0.0027,0.00044,0.16256,0.37848,0.48544
49.0,3.0,8.847,5.37,0.486,-0.56958,52.5,0.00247,0.00031,0.12602,0.37848,0.48544
49.0,4.0,8.847,5.37,0.486,-0.56958,67.5,0.00203,0.00024,0.11879,0.37848,0.48544
49.0,5.0,8.847,5.37,0.486,-0.56958,82.5,0.00182,0.00021,0.11468,0.37848,0.48544
49.0,6.0,8.847,5.37,0.486,-0.56958,97.5,0.00162,0.0002,0.12134,0.37848,0.48544
49.0,7.0,8.847,5.37,0.486,-0.56958,112.5,0.00139,0.00019,0.13761,0.37848,0.48544
49.0,8.0,8.847,5.37,0.486,-0.56958,127.5,0.00198,0.0002,0.10057,0.37848,0.48544
49.0,9.0,8.847,5.37,0.486,-0.56958,142.5,0.00144,0.00018,0.1224,0.37848,0.48544
49.0,10.0,8.847,5.37,0.486,-0.56958,157.5,0.00147,0.00018,0.11936,0.37848,0.48544
49.0,11.0,8.847,5.37,0.486,-0.56958,172.5,0.00161,0.0002,0.12204,0.37848,0.48544
49.0,12.0,8.847,5.37,0.486,-0.56958,187.5,0.00133,0.00021,0.15404,0.37848,0.48544
49.0,13.0,8.847,5.37,0.486,-0.56958,202.5,0.00127,0.00019,0.15132,0.37848,0.48544
49.0,14.0,8.847,5.37,0.486,-0.56958,217.5,0.00151,0.00019,0.12341,0.37848,0.48544
49.0,15.0,8.847,5.37,0.486,-0.56958,232.5,0.00161,0.0002,0.12398,0.37848,0.48544
49.0,16.0,8.847,5.37,0.486,-0.56958,247.5,0.00149,0.0002,0.13125,0.37848,0.48544
49.0,17.0,8.847,5.37,0.486,-0.56958,262.5,0.00179,0.00021,0.11629,0.37848,0.48544
49.0,18.0,8.847,5.37,0.486,-0.56958,277.5,0.00174,0.00022,0.12466,0.37848,0.48544
49.0,19.0,8.847,5.37,0.486,-0.56958,292.5,0.00247,0.00026,0.10696,0.37848,0.48544
49.0,20.0,8.847,5.37,0.486,-0.56958,307.5,0.00257,0.00031,0.12058,0.37848,0.48544
49.0,21.0,8.847,5.37,0.486,-0.56958,322.5,0.00284,0.00047,0.16555,0.37848,0.48544
49.0,22.0,8.847,5.37,0.486,-0.56958,337.5,0.00396,0.00082,0.20658,0.37848,0.48544
49.0,23.0,8.847,5.37,0.486,-0.56958,352.5,0.00291,0.0012,0.41389,0.37848,0.48544
50.0,0.0,8.847,5.38,0.486,-0.65465,7.5,0.00365,0.003,0.82202,0.3421,0.42268
50.0,1.0,8.847,5.38,0.486,-0.65465,22.5,0.00137,0.00112,0.81653,0.3421,0.42268
50.0,2.0,8.847,5.38,0.486,-0.65465,37.5,0.0012,0.00045,0.37649,0.3421,0.42268
50.0,3.0,8.847,5.38,0.486,-0.65465,52.5,0.00156,0.00027,0.17114,0.3421,0.42268
50.0,4.0,8.847,5.38,0.486,-0.65465,67.5,0.00148,0.0002,0.13326,0.3421,0.42268
50.0,5.0,8.847,5.38,0.486,-0.65465,82.5,0.00162,0.00018,0.11164,0.3421,0.42268
50.0,6.0,8.847,5.38,0.486,-0.65465,97.5,0.00117,0.00016,0.13307,0.3421,0.42268
50.0,7.0,8.847,5.38,0.486,-0.65465,112.5,0.00113,0.00013,0.11858,0.3421,0.42268
50.0,8.0,8.847,5.38,0.486,-0.65465,127.5,0.00108,0.00012,0.10685,0.3421,0.42268
50.0,9.0,8.847,5.38,0.486,-0.65465,142.5,0.00091,0.00011,0.11648,0.3421,0.42268
50.0,10.0,8.847,5.38,0.486,-0.65465,157.5,0.00114,0.00013,0.11322,0.3421,0.42268
50.0,11.0,8.847,5.38,0.486,-0.65465,172.5,0.00108,0.00013,0.12392,0.3421,0.42268
50.0,12.0,8.847,5.38,0.486,-0.65465,187.5,0.00106,0.00012,0.11742,0.3421,0.42268
50.0,13.0,8.847,5.38,0.486,-0.65465,202.5,0.00125,0.00013,0.10177,0.3421,0.42268
50.0,14.0,8.847,5.38,0.486,-0.65465,217.5,0.00086,0.00011,0.13126,0.3421,0.42268
50.0,15.0,8.847,5.38,0.486,-0.65465,232.5,0.00116,0.00013,0.11159,0.3421,0.42268
50.0,16.0,8.847,5.38,0.486,-0.65465,247.5,0.00146,0.00015,0.10078,0.3421,0.42268
50.0,17.0,8.847,5.38,0.486,-0.65465,262.5,0.0015,0.00016,0.10453,0.3421,0.42268
50.0,18.0,8.847,5.38,0.486,-0.65465,277.5,0.00184,0.00018,0.10002,0.3421,0.42268
50.0,19.0,8.847,5.38,0.486,-0.65465,292.5,0.00231,0.00022,0.09688,0.3421,0.42268
50.0,20.0,8.847,5.38,0.486,-0.65465,307.5,0.0021,0.00028,0.13219,0.3421,0.42268
50.0,21.0,8.847,5.38,0.486,-0.65465,322.5,0.0037,0.00059,0.15949,0.3421,0.42268
50.0,22.0,8.847,5.38,0.486,-0.65465,337.5,0.00205,0.00133,0.64489,0.3421,0.42268
50.0,23.0,8.847,5.38,0.486,-0.65465,352.5,0.0009,0.00175,1.9403,0.3421,0.42268
51.0,0.0,10.992,7.04,0.494,-0.43254,7.5,0.00176,0.00012,0.06812,0.4519,0.6199
51.0,1.0,10.992,7.04,0.494,-0.43254,22.5,0.00195,0.00013,0.06626,0.4519,0.6199
51.0,2.0,10.992,7.04,0.494,-0.43254,37.5,0.00171,0.00011,0.06457,0.4519,0.6199
51.0,3.0,10.992,7.04,0.494,-0.43254,52.5,0.00159,0.0001,0.06481,0.4519,0.6199
51.0,4.0,10.992,7.04,0.494,-0.43254,67.5,0.00142,9e-05,0.06651,0.4519,0.6199
51.0,5.0,10.992,7.04,0.494,-0.43254,82.5,0.0014,9e-05,0.0662,0.4519,0.6199
51.0,6.0,10.992,7.04,0.494,-0.43254,97.5,0.00134,9e-05,0.0661,0.4519,0.6199
51.0,7.0,10.992,7.04,0.494,-0.43254,112.5,0.00122,8e-05,0.06889,0.4519,0.6199
51.0,8.0,10.992,7.04,0.494,-0.43254,127.5,0.00129,9e-05,0.07056,0.4519,0.6199
51.0,9.0,10.992,7.04,0.494,-0.43254,142.5,0.00138,9e-05,0.06565,0.4519,0.6199
51.0,10.0,10.992,7.04,0.494,-0.43254,157.5,0.00114,9e-05,0.07469,0.4519,0.6199
51.0,11.0,10.992,7.04,0.494,-0.43254,172.5,0.00121,8e-05,0.06959,0.4519,0.6199
51.0,12.0,10.992,7.04,0.494,-0.43254,187.5,0.00121,8e-05,0.07014,0.4519,0.6199
51.0,13.0,10.992,7.04,0.494,-0.43254,202.5,0.00133,9e-05,0.06742,0.4519,0.6199
51.0,14.0,10.992,7.04,0.494,-0.43254,217.5,0.00125,9e-05,0.07226,0.4519,0.6199
51.0,15.0,10.992,7.04,0.494,-0.43254,232.5,0.00136,9e-05,0.06719,0.4519,0.6199
51.0,16.0,10.992,7.04,0.494,-0.43254,247.5,0.0013,9e-05,0.07102,0.4519,0.6199
51.0,17.0,10.992,7.04,0.494,-0.43254,262.5,0.00138,9e-05,0.0659,0.4519,0.6199
51.0,18.0,10.992,7.04,0.494,-0.43254,277.5,0.00162,0.0001,0.0638,0.4519,0.6199
51.0,19.0,10.992,7.04,0.494,-0.43254,292.5,0.00162,0.0001,0.06296,0.4519,0.6199
51.0,20.0,10.992,7.04,0.494,-0.43254,307.5,0.00173,0.00011,0.06165,0.4519,0.6199
51.0,21.0,10.992,7.04,0.494,-0.43254,322.5,0.00189,0.00011,0.06082,0.4519,0.6199
51.0,22.0,10.992,7.04,0.494,-0.43254,337.5,0.00192,0.00012,0.06446,0.4519,0.6199
51.0,23.0,10.992,7.04,0.494,-0.43254,352.5,0.00212,0.00013,0.061,0.4519,0.6199
52.0,0.0,10.992,7.09,0.498,-0.52556,7.5,0.00187,0.00022,0.11737,0.39981,0.52347
52.0,1.0,10.992,7.09,0.498,-0.52556,22.5,0.00152,0.00016,0.10301,0.39981,0.52347
52.0,2.0,10.992,7.09,0.498,-0.52556,37.5,0.00147,0.00013,0.08725,0.39981,0.52347
52.0,3.0,10.992,7.09,0.498,-0.52556,52.5,0.00145,0.00011,0.07719,0.39981,0.52347
52.0,4.0,10.992,7.09,0.498,-0.52556,67.5,0.0012,9e-05,0.07333,0.39981,0.52347
52.0,5.0,10.992,7.09,0.498,-0.52556,82.5,0.00117,8e-05,0.07038,0.39981,0.52347
52.0,6.0,10.992,7.09,0.498,-0.52556,97.5,0.00098,7e-05,0.07461,0.39981,0.52347
52.0,7.0,10.992,7.09,0.498,-0.52556,112.5,0.00102,8e-05,0.07445,0.39981,0.52347
52.0,8.0,10.992,7.09,0.498,-0.52556,127.5,0.00091,7e-05,0.08157,0.39981,0.52347
52.0,9.0,10.992,7.09,0.498,-0.52556,142.5,0.00089,7e-05,0.08313,0.39981,0.52347
52.0,10.0,10.992,7.09,0.498,-0.52556,157.5,0.0008,7e-05,0.0846,0.39981,0.52347
52.0,11.0,10.992,7.09,0.498,-0.52556,172.5,0.00083,7e-05,0.0835,0.39981,0.52347
52.0,12.0,10.992,7.09,0.498,-0.52556,187.5,0.0008,7e-05,0.08386,0.39981,0.52347
52.0,13.0,10.992,7.09,0.498,-0.52556,202.5,0.00086,7e-05,0.08352,0.39981,0.52347
52.0,14.0,10.992,7.09,0.498,-0.52556,217.5,0.00094,8e-05,0.08425,0.39981,0.52347
52.0,15.0,10.992,7.09,0.498,-0.52556,232.5,0.00088,7e-05,0.0828,0.39981,0.52347
52.0,16.0,10.992,7.09,0.498,-0.52556,247.5,0.00107,8e-05,0.07529,0.39981,0.52347
52.0,17.0,10.992,7.09,0.498,-0.52556,262.5,0.00103,8e-05,0.07843,0.39981,0.52347
52.0,18.0,10.992,7.09,0.498,-0.52556,277.5,0.00117,9e-05,0.07307,0.39981,0.52347
52.0,19.0,10.992,7.09,0.498,-0.52556,292.5,0.0012,9e-05,0.07295,0.39981,0.52347
52.0,20.0,10.992,7.09,0.498,-0.52556,307.5,0.00153,0.00011,0.07148,0.39981,0.52347
52.0,21.0,10.992,7.09,0.498,-0.52556,322.5,0.00159,0.00013,0.08185,0.39981,0.52347
52.0,22.0,10.992,7.09,0.498,-0.52556,337.5,0.00204,0.00018,0.08808,0.39981,0.52347
52.0,23.0,10.992,7.09,0.498,-0.52556,352.5,0.00189,0.0002,0.10631,0.39981,0.52347
53.0,0.0,10.992,7.12,0.499,-0.61292,7.5,0.00194,0.0004,0.20509,0.35921,0.45187
53.0,1.0,10.992,7.12,0.499,-0.61292,22.5,0.00134,0.00027,0.2043,0.35921,0.45187
53.0,2.0,10.992,7.12,0.499,-0.61292,37.5,0.00092,0.00016,0.17832,0.35921,0.45187
53.0,3.0,10.992,7.12,0.499,-0.61292,52.5,0.00115,0.00012,0.10093,0.35921,0.45187
53.0,4.0,10.992,7.12,0.499,-0.61292,67.5,0.00091,8e-05,0.08801,0.35921,0.45187
53.0,5.0,10.992,7.12,0.499,-0.61292,82.5,0.00086,7e-05,0.08538,0.35921,0.45187
53.0,6.0,10.992,7.12,0.499,-0.61292,97.5,0.00073,7e-05,0.09082,0.35921,0.45187
53.0,7.0,10.992,7.12,0.499,-0.61292,112.5,0.00063,6e-05,0.0976,0.35921,0.45187
53.0,8.0,10.992,7.12,0.499,-0.61292,127.5,0.00058,6e-05,0.09937,0.35921,0.45187
53.0,9.0,10.992,7.12,0.499,-0.61292,142.5,0.00063,6e-05,0.09497,0.35921,0.45187
53.0,10.0,10.992,7.12,0.499,-0.61292,157.5,0.0006,6e-05,0.09771,0.35921,0.45187
53.0,11.0,10.992,7.12,0.499,-0.61292,172.5,0.00061,6e-05,0.09517,0.35921,0.45187
53.0,12.0,10.992,7.12,0.499,-0.61292,187.5,0.0006,6e-05,0.09869,0.35921,0.45187
53.0,13.0,10.992,7.12,0.499,-0.61292,202.5,0.00071,7e-05,0.09403,0.35921,0.45187
53.0,14.0,10.992,7.12,0.499,-0.61292,217.5,0.0006,6e-05,0.10126,0.35921,0.45187
53.0,15.0,10.992,7.12,0.499,-0.61292,232.5,0.00073,7e-05,0.09256,0.35921,0.45187
53.0,16.0,10.992,7.12,0.499,-0.61292,247.5,0.00072,7e-05,0.09723,0.35921,0.45187
53.0,17.0,10.992,7.12,0.499,-0.61292,262.5,0.00082,7e-05,0.09125,0.35921,0.45187
53.0,18.0,10.992,7.12,0.499,-0.61292,277.5,0.0009,8e-05,0.0873,0.35921,0.45187
53.0,19.0,10.992,7.12,0.499,-0.61292,292.5,0.00088,8e-05,0.09552,0.35921,0.45187
53.0,20.0,10.992,7.12,0.499,-0.61292,307.5,0.00132,0.00012,0.09045,0.35921,0.45187
53.0,21.0,10.992,7.12,0.499,-0.61292,322.5,0.00119,0.00017,0.13902,0.35921,0.45187
53.0,22.0,10.992,7.12,0.499,-0.61292,337.5,0.00113,0.00025,0.2176,0.35921,0.45187
53.0,23.0,10.992,7.12,0.499,-0.61292,352.5,0.0018,0.00039,0.21892,0.35921,0.45187
54.0,0.0,10.992,7.11,0.499,-0.69787,7.5,0.0024,0.001,0.41867,0.32569,0.3953
54.0,1.0,10.992,7.11,0.499,-0.69787,22.5,0.00147,0.00055,0.37465,0.32569,0.3953
54.0,2.0,10.992,7.11,0.499,-0.69787,37.5,0.00093,0.00028,0.29821,0.32569,0.3953
54.0,3.0,10.992,7.11,0.499,-0.69787,52.5,0.00074,0.00012,0.16533,0.32569,0.3953
54.0,4.0,10.992,7.11,0.499,-0.69787,67.5,0.00074,8e-05,0.1073,0.32569,0.3953
54.0,5.0,10.992,7.11,0.499,-0.69787,82.5,0.0007,7e-05,0.09965,0.32569,0.3953
54.0,6.0,10.992,7.11,0.499,-0.69787,97.5,0.00071,7e-05,0.09922,0.32569,0.3953
54.0,7.0,10.992,7.11,0.499,-0.69787,112.5,0.00057,6e-05,0.10472,0.32569,0.3953
54.0,8.0,10.992,7.11,0.499,-0.69787,127.5,0.00053,6e-05,0.1084,0.32569,0.3953
54.0,9.0,10.992,7.11,0.499,-0.69787,142.5,0.00043,5e-05,0.12338,0.32569,0.3953
54.0,10.0,10.992,7.11,0.499,-0.69787,157.5,0.00046,5e-05,0.11235,0.32569,0.3953
54.0,11.0,10.992,7.11,0.499,-0.69787,172.5,0.00046,5e-05,0.11449,0.32569,0.3953
54.0,12.0,10.992,7.11,0.499,-0.69787,187.5,0.00046,6e-05,0.12215,0.32569,0.3953
54.0,13.0,10.992,7.11,0.499,-0.69787,202.5,0.00046,6e-05,0.12378,0.32569,0.3953
54.0,14.0,10.992,7.11,0.499,-0.69787,217.5,0.00053,6e-05,0.116,0.32569,0.3953
54.0,15.0,10.992,7.11,0.499,-0.69787,232.5,0.00064,6e-05,0.10194,0.32569,0.3953
54.0,16.0,10.992,7.11,0.499,-0.69787,247.5,0.0006,7e-05,0.11013,0.32569,0.3953
54.0,17.0,10.992,7.11,0.499,-0.69787,262.5,0.00075,8e-05,0.10235,0.32569,0.3953
54.0,18.0,10.992,7.11,0.499,-0.69787,277.5,0.00068,7e-05,0.10602,0.32569,0.3953
54.0,19.0,10.992,7.11,0.499,-0.69787,292.5,0.00085,8e-05,0.09804,0.32569,0.3953
54.0,20.0,10.992,7.11,0.499,-0.69787,307.5,0.00106,0.00014,0.12798,0.32569,0.3953
54.0,21.0,10.992,7.11,0.499,-0.69787,322.5,0.00125,0.00024,0.19372,0.32569,0.3953
54.0,22.0,10.992,7.11,0.499,-0.69787,337.5,0.00077,0.0004,0.51951,0.32569,0.3953
54.0,23.0,10.992,7.11,0.499,-0.69787,352.5,0.00087,0.00064,0.73447,0.32569,0.3953
55.0,0.0,10.992,7.1,0.498,-0.8556,7.5,0.00539,0.0055,1.02129,0.27515,0.31472
55.0,1.0,10.992,7.1,0.498,-0.8556,22.5,0.00103,0.00141,1.36763,0.27515,0.31472
55.0,2.0,10.992,7.1,0.498,-0.8556,37.5,0.00069,0.0003,0.44167,0.27515,0.31472
55.0,3.0,10.992,7.1,0.498,-0.8556,52.5,0.00052,0.0001,0.19638,0.27515,0.31472
55.0,4.0,10.992,7.1,0.498,-0.8556,67.5,0.00057,5e-05,0.09517,0.27515,0.31472
55.0,5.0,10.992,7.1,0.498,-0.8556,82.5,0.00053,4e-05,0.08142,0.27515,0.31472
55.0,6.0,10.992,7.1,0.498,-0.8556,97.5,0.00042,4e-05,0.08915,0.27515,0.31472
55.0,7.0,10.992,7.1,0.498,-0.8556,112.5,0.00032,3e-05,0.0928,0.27515,0.31472
55.0,8.0,10.992,7.1,0.498,-0.8556,127.5,0.00029,3e-05,0.09105,0.27515,0.31472
55.0,9.0,10.992,7.1,0.498,-0.8556,142.5,0.00032,3e-05,0.08647,0.27515,0.31472
55.0,10.0,10.992,7.1,0.498,-0.8556,157.5,0.00032,3e-05,0.09061,0.27515,0.31472
55.0,11.0,10.992,7.1,0.498,-0.8556,172.5,0.00035,3e-05,0.08873,0.27515,0.31472
55.0,12.0,10.992,7.1,0.498,-0.8556,187.5,0.00036,4e-05,0.09745,0.27515,0.31472
55.0,13.0,10.992,7.1,0.498,-0.8556,202.5,0.00038,3e-05,0.08618,0.27515,0.31472
55.0,14.0,10.992,7.1,0.498,-0.8556,217.5,0.00035,3e-05,0.0855,0.27515,0.31472
55.0,15.0,10.992,7.1,0.498,-0.8556,232.5,0.00041,3e-05,0.07968,0.27515,0.31472
55.0,16.0,10.992,7.1,0.498,-0.8556,247.5,0.00045,4e-05,0.08075,0.27515,0.31472
55.0,17.0,10.992,7.1,0.498,-0.8556,262.5,0.00053,4e-05,0.08155,0.27515,0.31472
55.0,18.0,10.992,7.1,0.498,-0.8556,277.5,0.0005,4e-05,0.08859,0.27515,0.31472
55.0,19.0,10.992,7.1,0.498,-0.8556,292.5,0.00055,5e-05,0.09605,0.27515,0.31472
55.0,20.0,10.992,7.1,0.498,-0.8556,307.5,0.00062,0.0001,0.16071,0.27515,0.31472
55.0,21.0,10.992,7.1,0.498,-0.8556,322.5,0.00052,0.00025,0.48552,0.27515,0.31472
55.0,22.0,10.992,7.1,0.498,-0.8556,337.5,0.00105,0.0013,1.23409,0.27515,0.31472
55.0,23.0,10.992,7.1,0.498,-0.8556,352.5,-0.00011,0.0,0.0,0.27515,0.31472
56.0,0.0,8.521,5.6,0.61,-0.76451,7.5,0.00072,4e-05,0.06269,0.30271,0.35794
56.0,1.0,8.521,5.6,0.61,-0.76451,22.5,0.00071,4e-05,0.06148,0.30271,0.35794
56.0,2.0,8.521,5.6,0.61,-0.76451,37.5,0.00064,4e-05,0.06528,0.30271,0.35794
56.0,3.0,8.521,5.6,0.61,-0.76451,52.5,0.00064,4e-05,0.06647,0.30271,0.35794
56.0,4.0,8.521,5.6,0.61,-0.76451,67.5,0.00068,4e-05,0.06304,0.30271,0.35794
56.0,5.0,8.521,5.6,0.61,-0.76451,82.5,0.00063,4e-05,0.06448,0.30271,0.35794
56.0,6.0,8.521,5.6,0.61,-0.76451,97.5,0.00059,4e-05,0.06677,0.30271,0.35794
56.0,7.0,8.521,5.6,0.61,-0.76451,112.5,0.00056,4e-05,0.06944,0.30271,0.35794
56.0,8.0,8.521,5.6,0.61,-0.76451,127.5,0.00057,4e-05,0.06792,0.30271,0.35794
56.0,9.0,8.521,5.6,0.61,-0.76451,142.5,0.00055,4e-05,0.073,0.30271,0.35794
56.0,10.0,8.521,5.6,0.61,-0.76451,157.5,0.00055,4e-05,0.0748,0.30271,0.35794
56.0,11.0,8.521,5.6,0.61,-0.76451,172.5,0.00056,4e-05,0.07021,0.30271,0.35794
56.0,12.0,8.521,5.6,0.61,-0.76451,187.5,0.00058,4e-05,0.06929,0.30271,0.35794
56.0,13.0,8.521,5.6,0.61,-0.76451,202.5,0.00057,4e-05,0.07119,0.30271,0.35794
56.0,14.0,8.521,5.6,0.61,-0.76451,217.5,0.00056,4e-05,0.07218,0.30271,0.35794
56.0,15.0,8.521,5.6,0.61,-0.76451,232.5,0.00058,4e-05,0.07294,0.30271,0.35794
56.0,16.0,8.521,5.6,0.61,-0.76451,247.5,0.00061,4e-05,0.06964,0.30271,0.35794
56.0,17.0,8.521,5.6,0.61,-0.76451,262.5,0.00071,5e-05,0.06429,0.30271,0.35794
56.0,18.0,8.521,5.6,0.61,-0.76451,277.5,0.00065,5e-05,0.07372,0.30271,0.35794
56.0,19.0,8.521,5.6,0.61,-0.76451,292.5,0.00068,4e-05,0.06354,0.30271,0.35794
56.0,20.0,8.521,5.6,0.61,-0.76451,307.5,0.00075,5e-05,0.06019,0.30271,0.35794
56.0,21.0,8.521,5.6,0.61,-0.76451,322.5,0.00073,4e-05,0.06085,0.30271,0.35794
56.0,22.0,8.521,5.6,0.61,-0.76451,337.5,0.00076,5e-05,0.06238,0.30271,0.35794
56.0,23.0,8.521,5.6,0.61,-0.76451,352.5,0.00074,5e-05,0.06244,0.30271,0.35794
57.0,0.0,8.521,5.62,0.612,-0.9042,7.5,0.00051,5e-05,0.08796,0.26199,0.29473
57.0,1.0,8.521,5.62,0.612,-0.9042,22.5,0.0005,4e-05,0.08524,0.26199,0.29473
57.0,2.0,8.521,5.62,0.612,-0.9042,37.5,0.0005,4e-05,0.0839,0.26199,0.29473
57.0,3.0,8.521,5.62,0.612,-0.9042,52.5,0.00053,4e-05,0.07321,0.26199,0.29473
57.0,4.0,8.521,5.62,0.612,-0.9042,67.5,0.00049,4e-05,0.07587,0.26199,0.29473
57.0,5.0,8.521,5.62,0.612,-0.9042,82.5,0.00053,4e-05,0.07526,0.26199,0.29473
57.0,6.0,8.521,5.62,0.612,-0.9042,97.5,0.00044,4e-05,0.08151,0.26199,0.29473
57.0,7.0,8.521,5.62,0.612,-0.9042,112.5,0.00041,4e-05,0.08647,0.26199,0.29473
57.0,8.0,8.521,5.62,0.612,-0.9042,127.5,0.00039,3e-05,0.08659,0.26199,0.29473
57.0,9.0,8.521,5.62,0.612,-0.9042,142.5,0.00039,3e-05,0.08678,0.26199,0.29473
57.0,10.0,8.521,5.62,0.612,-0.9042,157.5,0.00043,4e-05,0.08255,0.26199,0.29473
57.0,11.0,8.521,5.62,0.612,-0.9042,172.5,0.00035,4e-05,0.10304,0.26199,0.29473
57.0,12.0,8.521,5.62,0.612,-0.9042,187.5,0.0004,4e-05,0.10848,0.26199,0.29473
57.0,13.0,8.521,5.62,0.612,-0.9042,202.5,0.00044,4e-05,0.08746,0.26199,0.29473
57.0,14.0,8.521,5.62,0.612,-0.9042,217.5,0.00045,4e-05,0.08665,0.26199,0.29473
57.0,15.0,8.521,5.62,0.612,-0.9042,232.5,0.0005,4e-05,0.08422,0.26199,0.29473
57.0,16.0,8.521,5.62,0.612,-0.9042,247.5,0.00055,4e-05,0.08102,0.26199,0.29473
57.0,17.0,8.521,5.62,0.612,-0.9042,262.5,0.00056,4e-05,0.08043,0.26199,0.29473
